CaseID,weight_pop,B3,ND2,B7_a,GH1,educ_4cat,ppethm
9229,30366.6798,1,2,2,3,3,4
9230,21515.8307,3,3,2,2,4,1
9231,21555.6205,3,5,4,1,4,1
9232,12233.8219,2,2,2,2,3,1
9233,19790.4153,2,2,3,1,4,1
9234,16142.5632,2,3,2,1,4,1
9235,35484.8658,2,3,1,3,2,4
9236,23413.66,3,3,3,2,3,1
9237,16302.7652,2,3,2,1,4,1
9238,10409.0856,2,2,3,1,4,1
9239,16302.7652,4,3,4,2,4,1
9240,16302.7652,3,3,3,1,4,1
9241,68367.5584,5,3,4,4,4,1
9242,30998.7086,2,2,3,1,3,1
9244,30883.5492,2,2,2,4,3,1
9245,21876.793,3,3,3,3,3,1
9246,12153.1069,2,2,3,2,4,1
9247,31813.8312,2,1,1,3,2,4
9248,31005.2874,2,3,1,3,2,3
9249,3745.7094,2,3,2,1,4,5
9250,21295.378,2,3,1,1,3,4
9251,25685.9139,4,3,2,2,4,1
9252,26076.629,1,3,1,2,4,1
9253,21057.7269,4,3,3,1,4,1
9254,25685.9139,5,5,3,1,4,1
9255,23676.0719,2,2,2,2,3,1
9256,16633.7352,4,2,2,2,2,1
9257,15092.0511,4,2,3,1,4,1
9258,13849.5447,3,2,2,1,4,1
9259,19582.9949,3,3,2,3,3,1
9260,74710.6647,3,3,3,1,3,2
9261,19790.4153,4,3,3,1,4,1
9262,35917.6924,2,3,1,1,3,1
9263,28360.0892,5,1,3,4,3,2
9264,18155.9675,3,3,2,1,3,1
9265,18528.7857,1,3,1,4,2,5
9266,16302.7652,4,3,3,2,4,1
9267,15848.0113,3,1,3,1,3,2
9268,24414.671,4,3,2,4,3,1
9269,20617.8134,3,2,3,2,3,1
9270,15858.2681,4,3,3,1,3,1
9271,14428.0173,4,1,3,2,2,1
9272,67417.4672,3,3,3,3,2,1
9273,41673.6035,2,3,2,3,3,4
9274,13110.3201,2,3,3,2,2,1
9275,13090.7683,2,2,2,2,4,1
9276,15116.4069,3,3,3,1,4,1
9277,27052.0386,3,3,3,1,2,1
9278,31995.5724,3,3,3,1,3,1
9279,18393.4481,3,5,1,1,3,1
9280,27371.7683,2,3,2,3,4,1
9281,15092.0511,4,3,3,2,4,1
9282,19917.9717,3,3,2,1,4,1
9283,30850.2665,3,2,2,1,4,1
9284,28651.2769,2,3,3,3,3,1
9285,39454.2742,3,3,2,1,3,4
9286,28249.6908,4,3,2,4,3,4
9287,19284.4019,3,3,3,2,3,1
9288,42578.1529,2,3,2,4,3,1
9289,17173.8704,4,5,3,2,4,2
9290,27473.8328,3,3,2,2,4,1
9291,27746.4885,3,2,3,1,4,1
9292,21555.6205,3,2,2,1,4,1
9293,10151.1496,1,3,1,1,4,1
9294,32891.2537,2,3,2,3,2,2
9295,17668.7699,1,3,1,3,3,1
9296,36602.4587,1,3,1,1,2,1
9297,15097.6514,2,3,3,1,3,1
9298,41797.5978,2,1,2,1,4,3
9299,20450.9761,1,2,2,2,3,1
9300,24071.2459,4,3,1,3,3,1
9301,26076.629,3,2,3,1,4,1
9302,65044.4164,3,3,2,1,1,2
9303,21673.0247,2,3,2,1,2,1
9304,20587.6738,2,3,2,3,3,4
9305,39230.215,3,3,4,4,3,1
9306,20411.4205,2,3,1,2,2,1
9307,21037.9463,2,3,3,1,3,1
9308,19799.3672,1,1,1,1,3,2
9310,28559.1918,3,2,2,1,4,1
9311,19978.8127,2,3,1,3,3,2
9312,19493.8887,5,2,4,1,4,1
9313,36936.9117,3,1,2,2,2,4
9314,19493.8887,3,3,3,1,4,1
9315,34803.4579,3,3,3,1,2,1
9316,20656.1025,2,3,2,3,4,1
9317,16302.7652,3,3,2,1,4,1
9318,53727.3574,5,5,3,4,3,2
9319,17924.6434,2,2,2,3,4,1
9320,17697.4702,3,2,1,1,4,1
9321,28098.3123,4,3,3,1,3,2
9322,17203.7011,4,2,2,3,4,1
9323,63290.2868,3,3,2,3,2,1
9324,23677.5774,1,3,1,1,3,1
9325,17290.4444,1,3,1,1,2,1
9326,60554.3543,2,2,2,2,1,1
9327,20043.8925,2,3,2,1,3,4
9328,21279.8529,2,1,2,3,4,1
9329,28559.1918,5,3,3,2,4,1
9330,13009.2251,3,2,2,1,4,1
9331,22213.6828,5,3,1,3,3,2
9332,36618.5645,2,2,2,1,3,1
9333,9236.1582,3,2,2,3,3,5
9334,17715.7416,2,2,1,1,4,1
9335,33949.8607,3,3,3,4,3,1
9336,10305.5614,2,2,2,2,4,1
9337,27040.4497,3,3,2,4,3,2
9338,36918.5163,3,2,3,4,3,4
9339,37118.2846,1,3,3,1,1,1
9340,43472.29,5,3,3,1,3,1
9341,44926.0702,4,2,3,1,2,2
9342,12570.0952,3,3,4,1,4,1
9343,22687.0913,2,5,1,1,4,3
9344,16183.5754,1,3,2,1,3,1
9345,18528.7857,1,3,3,3,2,5
9346,20110.5171,3,3,3,1,4,1
9347,23116.6365,3,3,2,1,2,1
9348,16639.2413,2,3,2,1,2,1
9349,15092.0511,1,3,1,1,4,1
9350,43125.2355,4,2,3,4,3,1
9351,24620.1087,2,1,1,4,2,1
9352,17842.3828,2,3,3,2,3,1
9353,25685.9139,3,3,3,1,4,1
9354,13298.692,2,3,2,1,4,1
9355,17924.6434,3,3,1,4,4,1
9356,27029.3891,3,3,1,1,2,1
9357,26613.2226,4,3,3,1,2,1
9358,37307.3796,5,5,2,3,2,2
9359,17924.6434,2,2,3,3,4,1
9360,6185.1659,3,3,2,3,4,5
9361,13207.1118,2,3,3,2,4,1
9362,10870.7987,2,3,2,1,4,1
9363,32311.2597,3,2,2,3,4,4
9364,15550.253,2,3,3,1,4,1
9365,29378.8506,3,3,1,1,4,1
9366,45590.7442,3,2,2,4,3,4
9367,43567.2993,3,3,1,1,2,2
9368,22959.2589,2,1,1,1,4,3
9369,16146.2873,3,3,1,3,3,1
9370,42377.3402,3,3,3,4,3,1
9371,17891.5561,2,2,3,1,4,1
9372,48210.5725,3,4,1,2,1,4
9373,39999.7256,3,2,2,1,4,3
9374,21793.3678,2,1,3,1,4,1
9375,42671.208,2,3,1,2,3,2
9376,33114.76,4,1,2,3,1,2
9377,29858.9726,3,3,3,4,1,1
9378,15321.6202,3,3,3,1,4,1
9379,25247.261,2,3,2,3,3,2
9380,14104.0969,4,1,1,1,3,1
9381,23769.8113,2,3,2,3,3,1
9382,30924.836,5,1,2,3,3,4
9383,21654.1543,2,3,1,1,3,1
9384,33584.0794,2,3,1,4,3,4
9385,30850.2665,3,3,2,1,4,1
9386,27174.7391,3,3,1,1,4,1
9387,15346.3465,5,2,1,1,4,1
9388,22087.8618,4,2,2,1,4,3
9389,28383.1341,2,3,2,1,2,1
9390,25740.2486,2,3,3,3,3,1
9391,15321.6202,1,5,1,1,3,1
9392,18273.2147,1,3,1,2,2,1
9393,32668.7509,2,3,2,1,3,1
9394,10184.0797,2,5,1,1,4,1
9395,34032.0329,2,3,1,3,2,4
9396,20001.8144,3,3,3,2,3,4
9397,17753.3256,1,5,1,2,1,1
9398,88732.6474,3,2,2,1,1,4
9399,25011.5661,4,3,1,1,3,1
9400,30883.5492,3,3,2,4,4,1
9401,17173.8704,2,5,4,1,4,2
9402,23736.9958,2,2,2,3,4,4
9403,48947.8588,2,3,1,3,3,3
9404,18964.3442,4,1,2,3,4,1
9405,16749.951,2,3,2,1,4,1
9406,17125.4704,1,2,2,1,3,4
9407,22986.9647,3,3,3,1,4,1
9408,22076.5244,2,5,1,4,3,4
9409,13289.8954,3,2,3,2,4,1
9410,35332.8624,3,3,2,3,3,1
9411,21268.6668,3,3,2,1,3,1
9412,11703.031,3,2,2,1,4,1
9413,15092.0511,2,2,2,2,4,1
9414,16412.0464,4,3,2,3,4,4
9415,24112.0744,1,3,2,1,2,1
9416,20489.6245,2,2,2,1,4,1
9417,21951.52,4,3,1,1,3,4
9418,12411.014,2,3,1,3,3,1
9419,15066.7579,3,4,1,3,3,4
9420,33697.5297,1,1,1,3,3,2
9421,16814.7934,3,2,1,1,4,1
9422,19843.1937,2,3,3,1,3,1
9423,17215.2353,3,3,3,2,2,1
9424,30433.6069,2,5,1,4,1,4
9425,26726.6534,3,3,2,1,3,1
9426,12641.8712,1,1,2,1,4,1
9427,24414.671,2,3,2,3,3,1
9428,17291.4152,5,3,4,3,4,4
9429,88732.6474,3,3,2,3,2,4
9430,16142.5632,2,3,3,1,4,1
9431,15321.6202,4,2,2,2,4,1
9432,7885.7157,2,3,3,2,4,1
9433,18499.3094,2,2,2,2,3,4
9434,30998.7086,3,3,1,1,3,1
9435,17697.4702,3,3,3,1,4,1
9436,26933.7556,4,3,3,3,4,3
9437,12069.8285,2,4,1,1,4,2
9438,37592.4328,3,3,3,1,4,3
9439,30924.836,3,3,3,3,3,4
9440,16389.9298,2,4,2,1,2,1
9441,14421.6,3,3,1,3,2,5
9442,21037.9463,2,3,2,3,3,1
9443,19497.3383,3,2,3,1,4,4
9444,29451.198,3,3,3,3,3,4
9445,21178.5673,3,3,2,1,3,4
9446,30420.8103,3,3,3,4,3,1
9447,23769.8113,3,3,1,2,3,1
9448,10649.333,3,1,3,2,3,1
9449,17523.5629,2,2,2,1,4,1
9450,21883.5087,3,3,3,1,4,1
9451,19493.8887,4,3,3,1,4,1
9452,33010.0034,3,3,2,4,3,2
9453,15321.6202,3,2,3,2,4,1
9454,18695.7299,2,3,3,1,4,1
9455,37230.8986,3,1,2,1,2,4
9456,21057.7269,2,3,2,1,4,1
9457,19493.8887,2,2,2,2,4,1
9458,23060.0573,2,3,1,3,3,1
9459,18215.8346,3,3,3,1,4,1
9460,16168.6143,2,3,2,1,4,1
9461,21369.1931,4,4,4,1,4,1
9462,37230.1366,3,2,3,4,3,1
9463,29627.4629,2,3,3,1,2,1
9464,25325.7021,4,3,1,2,3,1
9465,26326.1987,3,2,3,4,3,1
9466,20893.5351,3,1,2,2,4,2
9467,26324.5249,3,3,1,2,2,1
9468,15321.6202,2,3,2,1,4,1
9469,23065.793,4,3,1,3,3,2
9470,21156.2355,1,1,3,3,3,1
9471,25590.4914,2,1,2,3,4,1
9472,28939.4565,4,3,3,1,2,2
9473,15097.6514,3,3,1,2,3,1
9474,16745.0487,2,1,3,3,4,1
9475,15092.0511,4,2,3,1,4,1
9476,15978.5584,3,3,3,1,4,4
9477,28530.1393,3,1,2,1,4,3
9478,26076.629,2,3,2,2,4,1
9479,61480.1387,3,2,2,3,3,3
9480,16183.5754,2,2,2,1,2,1
9481,21983.5413,3,2,3,1,3,1
9482,79863.8226,2,3,3,3,2,3
9483,17272.0782,4,3,3,3,2,1
9484,6122.2198,4,3,2,3,4,5
9485,13289.8954,2,2,3,2,4,1
9486,18791.4821,3,2,2,2,4,2
9488,24377.4595,3,2,3,1,2,1
9489,19493.8887,2,2,3,1,4,1
9490,9626.1235,3,3,2,1,4,1
9491,81618.1927,4,3,2,4,2,1
9492,34879.5214,2,3,2,3,2,2
9493,13090.7683,2,2,2,2,4,1
9494,13308.4628,3,2,3,1,4,4
9495,21049.0111,3,3,2,3,4,1
9496,16490.7957,3,1,4,1,3,2
9497,12416.0584,3,1,2,4,3,1
9498,22541.2348,2,2,2,1,2,1
9499,36755.1087,2,3,3,1,2,1
9500,30883.5492,3,3,2,3,3,1
9501,15471.7908,3,3,2,4,3,2
9502,65106.7402,3,3,3,4,1,1
9503,25685.9139,1,3,1,2,4,1
9504,32861.2277,3,1,2,4,3,1
9505,27797.8008,4,3,3,3,4,1
9506,32983.7615,3,3,3,2,3,1
9507,24168.006,2,2,1,1,4,4
9508,17450.9295,4,3,2,1,4,4
9509,20089.3827,1,3,3,3,3,1
9510,7885.7157,4,3,3,2,4,1
9511,24369.5514,3,3,2,3,2,1
9512,41312.5049,2,3,2,3,2,4
9513,23676.0719,3,3,3,2,2,1
9514,11100.4075,3,5,3,1,3,2
9515,30155.2989,2,2,1,3,3,1
9516,36301.2674,3,5,2,1,2,1
9517,21793.3678,2,2,3,1,4,1
9518,15093.9553,3,5,3,3,3,1
9519,13306.938,4,3,3,1,4,1
9521,29243.5751,2,3,3,1,3,3
9522,17348.8775,2,2,1,1,3,1
9523,16258.6986,3,3,2,2,2,1
9524,23413.66,3,3,2,1,3,1
9525,12517.6437,4,3,2,3,4,1
9526,21327.4359,3,3,2,2,3,4
9527,22436.3991,3,2,1,3,3,4
9528,28530.1393,3,1,1,3,4,3
9529,30418.8761,2,2,2,1,4,1
9530,27746.4885,2,3,2,1,4,1
9531,18492.9204,2,3,2,1,4,1
9532,21876.793,1,3,1,1,4,1
9533,35848.2214,3,3,2,1,2,1
9534,15306.32,4,3,2,3,4,1
9535,27506.4562,2,3,1,1,3,1
9536,21876.793,4,3,2,2,3,1
9537,19830.3597,3,3,2,1,3,2
9538,15222.3368,2,3,2,1,2,5
9539,15051.257,3,5,2,2,2,1
9540,18678.6483,5,3,1,3,3,2
9541,64253.0119,2,3,2,1,3,1
9542,25698.212,1,3,1,1,4,4
9543,32197.1561,1,2,1,3,1,1
9544,21555.6205,3,2,2,1,4,1
9545,30418.8761,2,3,3,4,2,1
9546,23153.5532,3,3,1,1,1,1
9547,15092.0511,2,3,2,1,4,1
9548,12517.6437,3,3,3,2,4,1
9549,15092.0511,3,2,3,1,4,1
9550,16608.9349,2,2,2,3,4,4
9551,9019.476,2,3,3,1,4,1
9552,39454.2742,2,3,1,3,3,4
9553,26646.7085,2,3,2,1,2,1
9554,16329.0748,3,3,3,1,4,1
9555,27473.8328,2,3,2,1,4,1
9556,27782.3142,3,3,1,3,4,3
9557,20174.8978,4,3,2,2,4,1
9558,34235.5324,1,3,2,3,3,1
9559,22907.0083,2,3,1,2,1,1
9560,56888.2619,3,3,1,3,2,2
9561,15555.9643,2,3,1,1,3,4
9562,14152.9194,3,2,1,2,2,1
9563,20308.8895,3,2,3,2,3,1
9564,19493.8887,2,3,2,1,4,1
9565,12641.8712,2,1,3,3,4,1
9566,51364.1903,3,4,2,3,2,4
9567,15280.2056,4,3,1,2,2,1
9568,21856.7357,4,3,2,3,3,2
9569,13431.1949,2,3,2,3,4,1
9570,15865.7632,2,3,1,1,4,2
9571,14447.0598,2,3,2,3,3,1
9572,14681.5897,4,1,2,2,3,2
9573,14856.6413,3,2,3,3,4,3
9574,30418.8761,3,2,2,3,2,1
9575,46127.053,3,3,2,4,3,1
9576,13289.8954,1,2,3,2,4,1
9577,30850.2665,4,2,3,1,4,1
9578,23490.2307,3,2,3,1,3,4
9579,23808.1714,5,3,2,1,3,1
9580,19571.9153,4,3,2,1,3,2
9581,26076.629,4,3,3,1,4,1
9582,19879.4568,3,2,3,3,4,1
9583,11703.031,2,3,3,1,4,1
9584,36123.8954,3,3,3,1,3,1
9585,25273.3271,3,3,2,1,3,2
9586,42925.6348,3,3,3,4,3,2
9587,21369.1931,3,3,3,3,4,1
9588,14019.691,2,3,1,2,4,1
9589,24099.4882,4,2,1,3,2,1
9590,14933.8735,1,1,2,1,3,1
9591,21425.1601,2,1,2,4,2,5
9592,15321.6202,2,2,3,2,4,1
9593,15321.6202,2,3,2,2,4,1
9594,10963.1223,2,3,2,1,4,4
9595,18880.3487,2,3,1,1,3,1
9596,19739.2482,1,3,2,4,1,1
9597,17697.4702,3,3,4,1,4,1
9598,19284.4019,2,3,1,1,3,1
9599,12827.0385,2,3,1,1,4,1
9600,19799.3672,3,3,3,1,4,2
9601,22737.6043,2,1,1,1,4,1
9602,16813.0895,2,3,2,1,3,1
9603,9118.3914,2,2,2,2,4,1
9604,19362.5937,3,3,3,3,4,1
9605,9019.476,2,3,2,2,4,1
9606,11703.031,3,2,3,1,4,1
9607,35218.1041,3,3,3,4,3,1
9608,12641.8712,1,3,2,1,4,1
9609,22809.3669,4,3,2,4,2,1
9610,22122.75,2,3,3,1,4,2
9611,67901.1162,2,2,1,4,3,4
9612,16294.2291,5,3,3,1,3,2
9613,34099.9386,3,2,4,1,4,1
9614,21515.8307,3,1,3,3,4,1
9615,43428.516,3,2,2,2,3,4
9616,34400.9517,4,3,3,1,4,1
9617,21736.5157,2,3,2,1,3,4
9618,27917.1876,4,3,1,3,4,2
9619,88732.6474,1,3,3,4,2,3
9620,21728.9205,3,3,2,1,4,2
9621,26022.5387,3,1,2,4,3,1
9622,66754.9777,3,2,2,4,3,1
9623,30357.8983,3,3,1,4,3,2
9624,23998.2161,4,3,2,3,3,2
9625,12641.6167,4,2,2,3,4,2
9626,28651.8159,2,3,2,1,4,4
9627,16151.6134,3,3,3,3,4,2
9628,36673.3913,3,3,3,1,3,1
9629,23602.0837,3,3,2,2,2,1
9630,17027.4708,3,3,3,4,3,1
9631,26233.4818,3,2,2,1,4,3
9632,24414.671,4,3,1,3,3,1
9633,14104.0969,2,3,1,2,3,1
9634,21515.3975,2,3,2,1,4,2
9635,16302.7652,2,3,3,2,4,1
9636,24099.4882,2,3,3,2,2,1
9637,22073.6463,2,2,1,3,3,2
9638,23677.5774,3,3,3,1,4,1
9639,30275.4617,1,3,3,4,1,1
9640,22209.5667,2,2,1,3,3,1
9641,25681.3117,2,3,2,4,3,1
9642,10151.1496,3,3,2,1,4,1
9643,56093.2208,2,3,3,1,2,4
9644,16098.9296,3,3,2,1,2,1
9645,27512.6404,3,2,1,3,2,1
9646,48679.7066,4,2,3,4,2,2
9647,18213.077,2,3,1,2,2,1
9648,17924.6434,1,3,1,3,4,1
9649,17286.4801,2,3,1,3,3,1
9650,22087.8618,1,2,2,1,4,3
9651,30418.8761,2,1,3,1,2,1
9652,16541.2304,5,5,3,1,3,1
9653,25247.261,4,2,2,3,3,2
9654,14681.5897,4,3,2,1,3,2
9655,19493.8887,4,3,4,1,4,1
9656,27746.4885,1,3,2,1,4,1
9657,27531.7203,4,3,3,3,3,4
9658,22659.0623,4,2,3,1,3,4
9659,28104.2223,2,3,3,1,3,1
9660,18155.9675,3,2,3,2,3,1
9661,15092.0511,2,2,3,1,4,1
9662,25685.9139,2,3,2,1,4,1
9663,16140.2999,3,3,2,2,4,2
9664,9165.672,4,3,3,1,3,5
9665,29858.9726,2,3,1,1,2,1
9666,57486.472,3,3,3,3,1,4
9667,21057.7269,3,2,2,1,4,1
9668,15801.2318,1,3,2,1,3,1
9669,28383.1341,2,3,2,1,2,1
9670,26472.4545,2,3,1,1,3,1
9671,31931.0925,2,2,2,3,1,4
9672,37592.4328,3,1,2,1,4,3
9673,18895.5798,3,1,2,4,2,1
9674,36643.5973,3,3,3,2,3,2
9675,13613.9724,3,3,2,3,4,1
9676,88732.6474,1,3,1,1,2,3
9677,36313.0138,2,3,1,1,3,1
9678,24369.5514,3,3,3,1,2,1
9679,31931.0925,3,2,2,2,2,4
9680,27473.8328,2,5,1,1,4,1
9681,15092.0511,3,5,1,1,4,1
9682,21327.4359,3,5,2,1,3,4
9683,21630.3611,3,1,1,3,2,1
9684,28501.5055,2,3,3,1,2,1
9685,22907.0083,1,3,1,3,2,1
9686,16861.5778,1,3,2,3,4,4
9687,19697.4601,2,3,2,1,4,1
9688,21115.4443,2,3,3,3,1,1
9689,24301.6741,3,3,1,3,3,2
9690,13249.5867,1,3,2,1,2,1
9691,21059.6665,3,3,1,1,3,1
9692,25325.7021,2,3,2,1,3,1
9693,27473.8328,4,3,3,1,4,1
9694,5306.6151,2,2,3,1,3,5
9695,28651.8159,1,1,2,1,4,4
9696,14447.0598,2,3,1,2,3,1
9697,25332.7665,5,2,3,1,2,1
9698,22073.6463,3,2,2,1,3,2
9699,18735.49,2,3,1,1,2,1
9700,37595.4599,3,3,3,1,2,1
9701,16652.5165,2,2,1,2,3,1
9702,9879.7232,3,1,2,1,4,1
9703,43125.2355,3,3,2,3,3,1
9705,11703.031,2,3,2,1,4,1
9706,22232.5513,4,2,1,1,2,1
9707,28158.686,3,3,2,1,3,1
9708,9001.9266,3,3,2,1,4,1
9709,45126.7701,1,3,1,3,2,4
9710,28784.3601,3,1,3,1,2,1
9711,19634.7271,3,3,3,1,3,2
9712,21938.1087,3,3,2,1,3,1
9713,24740.243,4,3,3,1,3,1
9714,35298.2167,4,3,3,1,4,1
9715,27746.4885,2,3,3,1,4,1
9716,36673.3913,2,3,3,2,3,1
9717,11703.031,3,2,3,1,4,1
9718,27202.8955,4,3,2,3,1,2
9719,21917.7632,2,2,2,1,3,1
9720,27798.2658,1,3,1,1,3,1
9721,27642.8545,3,3,3,3,4,2
9722,79294.453,5,3,3,1,3,4
9723,14759.6941,4,2,1,3,4,2
9724,43000.7068,3,2,1,4,2,1
9725,12381.3704,3,3,3,1,4,1
9726,30998.7086,5,3,2,1,3,1
9727,23676.0719,3,3,2,2,2,1
9728,22305.9118,4,3,3,2,3,3
9729,22438.3553,4,3,3,1,4,4
9730,45621.6696,4,5,1,1,3,4
9731,60649.1774,3,3,3,2,1,1
9732,30448.6064,3,1,1,1,3,2
9733,24151.6233,4,5,1,4,3,4
9734,17027.4708,3,3,3,3,3,1
9735,16745.0487,2,2,1,3,4,1
9736,20728.0943,3,3,3,2,1,1
9737,25291.9499,4,3,2,1,3,1
9738,27746.4885,2,3,3,1,4,1
9739,32659.6408,2,3,2,1,3,1
9740,21744.8098,3,3,2,1,4,4
9741,26364.7371,4,1,2,3,1,1
9742,15051.257,2,3,2,1,2,1
9743,15908.6186,2,3,2,1,3,1
9744,10965.4948,1,3,1,2,4,1
9745,19799.3672,3,2,3,1,4,2
9746,45657.6962,3,3,3,2,1,1
9747,23935.7243,3,3,3,2,2,1
9748,27473.8328,1,3,1,1,4,1
9749,27473.8328,2,3,2,2,4,1
9750,19917.9717,3,5,2,1,4,1
9751,25301.7277,4,5,3,2,2,2
9752,85909.9761,5,1,1,2,2,3
9753,15353.2881,3,1,2,1,4,2
9754,19039.557,2,3,2,2,4,3
9755,26333.8401,1,3,1,4,3,1
9756,15353.2881,4,3,1,1,4,2
9757,13183.911,3,3,3,2,4,4
9758,19997.1467,1,1,1,3,3,1
9759,20830.4006,3,2,2,2,3,1
9760,24406.7773,2,2,2,1,2,1
9761,11742.8756,1,3,2,1,4,1
9762,24557.3837,3,3,2,1,4,3
9763,46896.2074,2,3,3,1,3,4
9764,46317.7136,2,3,1,1,3,3
9765,23391.2933,3,1,1,3,3,1
9766,18432.1427,3,3,2,1,4,1
9767,27493.0243,4,2,2,1,3,2
9768,22070.3937,3,3,2,1,4,1
9769,11327.3877,3,3,2,1,2,5
9770,24108.9069,4,2,2,1,3,2
9771,24784.5911,2,3,3,2,1,1
9772,21327.4359,2,3,3,1,3,4
9773,12761.3023,3,2,2,3,4,1
9774,27400.9884,3,3,3,2,4,1
9775,23235.9821,3,3,1,2,1,1
9776,14185.5599,2,3,1,3,2,1
9777,15321.6202,2,2,3,2,4,1
9778,22794.1003,4,3,2,1,2,1
9779,21493.2073,3,3,2,1,4,2
9780,24108.9069,3,3,2,1,3,2
9781,37029.1723,4,3,3,2,4,3
9782,13090.7683,3,3,2,1,4,1
9783,20900.8383,4,3,2,3,3,4
9784,19448.8809,1,3,2,1,2,5
9785,18393.4481,4,2,3,3,3,1
9786,51764.7052,3,3,2,4,4,1
9787,48399.5612,1,3,3,3,3,3
9788,12277.3755,4,3,2,2,3,1
9789,27871.4452,3,3,2,3,3,4
9790,12517.6437,2,3,2,1,4,1
9791,14177.973,3,3,3,3,2,2
9792,18951.9634,2,2,2,1,2,1
9793,18217.7819,2,3,2,3,3,1
9794,12038.9121,3,3,2,1,4,1
9795,32538.3112,3,3,3,3,3,1
9796,14140.9356,3,3,3,2,4,1
9797,51693.6676,3,3,3,1,2,4
9798,49342.2531,3,3,1,1,4,3
9799,19220.1805,3,3,1,3,3,1
9800,14140.9356,1,3,3,2,4,1
9801,17891.5561,2,2,3,1,4,1
9802,18764.3278,3,3,1,3,4,4
9803,22087.8618,2,3,2,1,4,3
9804,16860.3265,4,3,3,1,2,1
9805,48363.4908,3,2,3,1,3,1
9806,19997.1467,2,3,2,1,3,1
9807,19790.4153,4,3,3,1,4,1
9808,16302.7652,3,3,2,3,4,1
9809,29858.9726,3,3,3,1,2,1
9810,37467.0031,3,2,3,1,4,2
9811,45862.5645,3,3,3,1,3,3
9813,34193.8163,2,3,2,1,2,4
9814,11881.0489,2,3,3,1,4,1
9815,23144.8313,2,1,1,3,3,1
9816,27194.7048,2,3,1,1,4,4
9817,18597.4579,2,3,1,3,3,1
9818,24479.4201,1,2,2,4,3,1
9819,16142.5632,2,3,3,1,4,1
9820,45126.7701,4,2,2,3,2,4
9821,15972.7522,3,3,2,2,3,1
9822,88732.6474,2,3,3,4,2,4
9823,28784.3601,2,3,2,1,3,1
9824,16128.9915,2,2,2,2,2,5
9825,16142.5632,3,3,3,1,4,1
9826,17924.6434,3,3,2,1,4,1
9827,21057.7269,3,3,2,1,4,1
9828,19244.6016,3,2,2,2,2,1
9829,8937.0575,2,3,1,2,4,4
9830,17215.2353,3,2,3,3,2,1
9831,25685.9139,2,3,2,1,4,1
9832,23425.5168,3,3,2,3,2,2
9833,15972.7522,1,3,2,1,3,1
9834,8476.6592,3,3,3,1,4,1
9835,18755.8566,2,3,2,3,3,1
9836,11814.17,2,2,2,3,3,1
9837,23769.8113,5,1,2,1,3,1
9838,39807.2877,3,2,3,4,2,1
9839,13854.684,1,5,1,1,3,1
9840,22504.6647,4,3,3,1,3,1
9841,30418.8761,2,2,2,4,3,1
9842,24843.748,2,3,2,3,2,1
9843,19475.5771,3,3,3,3,3,1
9844,20273.4104,3,3,2,1,3,1
9845,20450.9761,4,4,2,3,3,1
9846,23451.4453,2,3,1,1,3,1
9847,20050.4706,3,1,3,1,2,1
9848,18432.1427,2,3,3,1,3,1
9849,19790.4153,4,3,2,3,4,1
9850,56234.5393,2,3,1,3,2,1
9851,22809.3669,2,2,1,3,2,1
9852,23399.5706,2,3,3,3,3,1
9853,20617.8134,2,3,2,2,3,1
9854,16632.3881,3,3,1,1,3,1
9855,15116.4069,1,3,3,1,4,1
9856,16495.05,3,2,1,1,2,5
9857,28606.2186,1,3,1,1,3,1
9858,12153.1069,2,1,3,2,4,1
9859,13704.3897,3,3,2,2,3,1
9860,17011.7611,4,2,3,2,3,1
9861,14140.9356,2,3,3,1,4,1
9862,19419.7496,3,3,3,1,3,1
9863,17404.0326,3,2,2,1,2,1
9864,26663.5322,3,2,2,3,3,2
9865,33884.2013,3,3,1,2,2,1
9866,14140.9356,2,2,3,2,4,1
9867,12641.8712,1,3,2,1,4,1
9868,15092.0511,2,3,2,1,4,1
9869,29100.8049,2,3,2,4,3,1
9870,14555.5127,1,3,2,3,1,1
9871,46127.053,3,2,3,4,4,1
9872,16383.1793,3,3,1,1,4,1
9873,39048.6421,3,1,1,4,3,2
9874,11325.2852,3,3,3,1,3,1
9875,70129.7082,2,3,3,4,1,1
9876,25861.3073,3,3,2,1,2,5
9878,18045.6101,3,3,2,1,4,3
9879,13578.4931,5,3,3,1,4,1
9880,30752.476,2,3,1,3,2,1
9881,26253.9459,3,3,3,3,3,2
9882,24925.608,2,4,2,3,3,2
9883,27808.116,4,3,3,1,3,1
9884,26763.8187,5,2,2,3,3,1
9885,15321.6202,3,3,3,2,4,1
9886,18746.3744,2,3,1,1,2,1
9887,16302.7652,1,3,1,1,4,1
9888,15923.6687,1,3,2,1,3,1
9889,35525.3833,1,3,1,3,3,4
9890,25043.4142,3,2,2,3,3,1
9891,37119.8736,3,3,2,1,2,1
9892,30998.7086,2,3,2,1,3,1
9893,39999.7256,3,3,2,1,4,3
9894,16580.5006,3,2,3,3,4,1
9895,10305.5614,5,2,3,1,4,1
9896,26595.1823,3,3,2,4,2,1
9897,6374.0739,1,3,1,2,3,5
9898,39230.215,5,1,2,3,3,1
9899,21793.3678,3,1,2,1,4,1
9900,21059.6665,2,3,2,1,3,1
9901,17004.1303,1,3,1,1,3,5
9902,34939.5948,5,1,2,4,4,4
